mix_3093.wav|Cùng học từ pig nhé, pig có nghĩa là con lợn trong tiếng Việt.
mix_3094.wav|Hôm nay học từ squirrel, nghĩa là con sóc, các con đọc to nào, squirrel.
mix_3095.wav|Từ think trong tiếng Anh có nghĩa là suy nghĩ, cùng đọc nào, think.
mix_3096.wav|Cùng học từ onion nhé, onion có nghĩa là củ hành trong tiếng Việt.
mix_3097.wav|Hôm nay học từ writer, nghĩa là nhà văn, các con đọc to nào, writer.
mix_3098.wav|Hôm nay chúng ta học từ fly nhé, fly có nghĩa là bay trong tiếng Việt, các con đọc to nào.
mix_3099.wav|Cô dạy từ mới, pencil có nghĩa là bút chì, nào đọc to nào, pencil.
mix_3100.wav|Học từ mới nhé, eggplant nghĩa là cà tím, nào cùng đọc, eggplant.
mix_3101.wav|Từ sky trong tiếng Anh có nghĩa là bầu trời, cùng đọc nào, sky.
mix_3102.wav|Từ ten trong tiếng Anh có nghĩa là số mười, cùng đọc nào, ten.
mix_3103.wav|Cùng học từ blanket nhé, blanket có nghĩa là chăn trong tiếng Việt.
mix_3104.wav|Các bạn ơi, yogurt là sữa chua trong tiếng Việt, đọc to nào, yogurt.
mix_3105.wav|Hôm nay học từ boot, nghĩa là ủng, các con đọc to nào, boot.
mix_3106.wav|Các bạn ơi, dress là váy trong tiếng Việt, đọc to nào, dress.
mix_3107.wav|Đây là từ cucumber, nghĩa là dưa chuột, các con nhớ nhé, cucumber.
mix_3108.wav|Chú ý nhé, pink nghĩa là màu hồng, các con đọc to theo cô, pink.
mix_3109.wav|Cùng học từ artist nhé, artist có nghĩa là họa sĩ trong tiếng Việt.
mix_3110.wav|Hôm nay học từ elbow, nghĩa là khuỷu tay, các con đọc to nào, elbow.
mix_3111.wav|Lớp mình học từ boxing nhé, boxing có nghĩa là quyền anh đó.
mix_3112.wav|share, từ này có nghĩa là chia sẻ nhé, cùng đọc to nào, share.
mix_3113.wav|Từ pineapple có nghĩa là quả dứa, rất dễ đọc phải không, pineapple.
mix_3114.wav|Từ see you later dịch sang tiếng Việt là hẹn gặp lại, đọc to theo cô, see you later.
mix_3115.wav|Hôm nay học từ heart, nghĩa là hình trái tim, các con đọc to nào, heart.
mix_3116.wav|Cô dạy từ mới, supermarket có nghĩa là siêu thị, nào đọc to nào, supermarket.
mix_3117.wav|Hôm nay học từ glove, nghĩa là găng tay, các con đọc to nào, glove.
mix_3118.wav|Từ mới hôm nay là rainbow, nghĩa là cầu vồng, đọc to nhé, rainbow.
mix_3119.wav|Học từ mới nhé, motorcycle nghĩa là xe máy, nào cùng đọc, motorcycle.
mix_3120.wav|Từ hotel có nghĩa là khách sạn, rất dễ đọc phải không, hotel.
mix_3121.wav|Cùng học từ mouth nhé, mouth có nghĩa là miệng trong tiếng Việt.
mix_3122.wav|orange, từ này có nghĩa là quả cam nhé, cùng đọc to nào, orange.
mix_3123.wav|Chú ý nhé, foot nghĩa là bàn chân, các con đọc to theo cô, foot.
mix_3124.wav|Các bạn ơi, stairs là cầu thang trong tiếng Việt, đọc to nào, stairs.
mix_3125.wav|Hôm nay học từ good night, nghĩa là chúc ngủ ngon, các con đọc to nào, good night.
mix_3126.wav|Từ sushi dịch sang tiếng Việt là sushi, đọc to theo cô, sushi.
mix_3127.wav|Chú ý nhé, photo nghĩa là ảnh, các con đọc to theo cô, photo.
mix_3128.wav|Từ computer dịch sang tiếng Việt là máy tính, đọc to theo cô, computer.
mix_3129.wav|farmer nghĩa là nông dân trong tiếng Việt, các con đọc to nhé, farmer.
mix_3130.wav|run nghĩa là chạy trong tiếng Việt, các con đọc to nhé, run.
mix_3131.wav|Hôm nay học từ chips, nghĩa là khoai tây chiên, các con đọc to nào, chips.
mix_3132.wav|Chú ý nhé, bike nghĩa là xe đạp, các con đọc to theo cô, bike.
mix_3133.wav|hamster là từ tiếng Anh chỉ con chuột hamster, nào cùng đọc to theo cô, hamster.
mix_3134.wav|Hãy đọc từ lettuce thật to nhé, lettuce có nghĩa là xà lách.
mix_3135.wav|dolphin nghĩa là con cá heo trong tiếng Việt, các con đọc to nhé, dolphin.
mix_3136.wav|Từ small dịch sang tiếng Việt là nhỏ bé, đọc to theo cô, small.
mix_3137.wav|Các con ơi, restaurant nghĩa là nhà hàng, cùng đọc to nào, restaurant.
mix_3138.wav|dragonfly là từ tiếng Anh chỉ con chuồn chuồn, nào cùng đọc to theo cô, dragonfly.
mix_3139.wav|sea nghĩa là biển trong tiếng Việt, các con đọc to nhé, sea.
mix_3140.wav|Từ mới hôm nay là black, nghĩa là màu đen, đọc to nhé, black.
mix_3141.wav|Hôm nay học từ tape, nghĩa là băng dính, các con đọc to nào, tape.
mix_3142.wav|Từ robot trong tiếng Anh có nghĩa là người máy, cùng đọc nào, robot.
mix_3143.wav|Các con ơi, whale nghĩa là con cá voi, cùng đọc to nào, whale.
mix_3144.wav|ice cream trong tiếng Việt là kem, nào đọc to theo cô, ice cream.
mix_3145.wav|Từ tiếng Anh avocado nghĩa là quả bơ, hãy đọc to nào, avocado.
mix_3146.wav|Các bạn ơi, fog là sương mù trong tiếng Việt, đọc to nào, fog.
mix_3147.wav|Các bạn ơi, family là gia đình trong tiếng Việt, đọc to nào, family.
mix_3148.wav|Cô dạy từ mới, purple có nghĩa là màu tím, nào đọc to nào, purple.
mix_3149.wav|Các con ơi, running nghĩa là chạy bộ, cùng đọc to nào, running.
mix_3150.wav|Từ tiếng Anh January nghĩa là tháng Một, hãy đọc to nào, January.
mix_3151.wav|Từ museum có nghĩa là bảo tàng, rất dễ đọc phải không, museum.
mix_3152.wav|Cô dạy từ mới, brother có nghĩa là anh trai, nào đọc to nào, brother.
mix_3153.wav|parrot là từ tiếng Anh chỉ con vẹt, nào cùng đọc to theo cô, parrot.
mix_3154.wav|Từ oval trong tiếng Anh có nghĩa là hình bầu dục, cùng đọc nào, oval.
mix_3155.wav|Từ clean dịch sang tiếng Việt là sạch sẽ, đọc to theo cô, clean.
mix_3156.wav|Các bạn ơi, bread là bánh mì trong tiếng Việt, đọc to nào, bread.
mix_3157.wav|Cùng học từ broccoli nhé, broccoli có nghĩa là súp lơ xanh trong tiếng Việt.
mix_3158.wav|Hôm nay học từ six, nghĩa là số sáu, các con đọc to nào, six.
mix_3159.wav|apple, từ này có nghĩa là quả táo nhé, cùng đọc to nào, apple.
mix_3160.wav|song nghĩa là bài hát trong tiếng Việt, các con đọc to nhé, song.
mix_3161.wav|Hôm nay học từ read, nghĩa là đọc, các con đọc to nào, read.
mix_3162.wav|Hôm nay học từ horse, nghĩa là con ngựa, các con đọc to nào, horse.
mix_3163.wav|Từ mới hôm nay là turtle, nghĩa là con rùa, đọc to nhé, turtle.
mix_3164.wav|Từ mới hôm nay là mango, nghĩa là quả xoài, đọc to nhé, mango.
mix_3165.wav|Các bạn ơi, drum là trống trong tiếng Việt, đọc to nào, drum.
mix_3166.wav|Cô dạy từ mới, frog có nghĩa là con ếch, nào đọc to nào, frog.
mix_3167.wav|Từ corn trong tiếng Anh có nghĩa là ngô, cùng đọc nào, corn.
mix_3168.wav|Từ mới hôm nay là rabbit, nghĩa là con thỏ, đọc to nhé, rabbit.
mix_3169.wav|Các bạn ơi, tree là cái cây trong tiếng Việt, đọc to nào, tree.
mix_3170.wav|Hôm nay học từ deer, nghĩa là con hươu, các con đọc to nào, deer.
mix_3171.wav|Cô dạy từ mới, egg có nghĩa là quả trứng, nào đọc to nào, egg.
mix_3172.wav|Các con ơi, forest nghĩa là khu rừng, cùng đọc to nào, forest.
mix_3173.wav|Cô dạy từ mới, chocolate có nghĩa là sô cô la, nào đọc to nào, chocolate.
mix_3174.wav|evening là từ tiếng Anh chỉ buổi tối, nào cùng đọc to theo cô, evening.
mix_3175.wav|Cùng học từ sing nhé, sing có nghĩa là hát trong tiếng Việt.
mix_3176.wav|tennis là từ tiếng Anh chỉ quần vợt, nào cùng đọc to theo cô, tennis.
