en_0001.wav|The zebra woke up early every morning and walked all the way to the mountain.
en_0002.wav|The brave zebra loves to jump every day at school.
en_0003.wav|The lion loves to play near the farm every single day.
en_0004.wav|My friend Nam has a very cute butterfly at home.
en_0005.wav|A sad parrot runs fast.
en_0006.wav|My teacher Tuan told us an amazing story about a brave little rabbit in the forest.
en_0007.wav|The sad penguin spent all day at the hospital looking for food and making new friends.
en_0008.wav|My friend Emma has a very cute fox at home.
en_0009.wav|The penguin lives in the park.
en_0010.wav|My teacher Lily told us an amazing story about a brave little dolphin in the forest.
en_0011.wav|What does a small parrot usually do all day long?
en_0012.wav|The cute horse loves to draw every day at school.
en_0013.wav|My friend Sara told me about a little whale that lived near the mountain and loved to sing all day.
en_0014.wav|My teacher Mia told us an amazing story about a brave little bee in the forest.
en_0015.wav|My friend Lily has a very cute fish at home.
en_0016.wav|Every morning, a cute dog woke up early and went to the classroom to find food and drink fresh water.
en_0017.wav|One sunny day, a friendly horse met a small crab near the river. They talked and played together until the sun went down.
en_0018.wav|The ant loves to play near the hospital every single day.
en_0019.wav|What does a fast penguin usually do all day long?
en_0020.wav|The smart chicken spent all day at the forest looking for food and making new friends.
en_0021.wav|The slow sheep loves to write every day at school.
en_0022.wav|My teacher Anna told us an amazing story about a brave little tiger in the forest.
en_0023.wav|Look at the black ant.
en_0024.wav|Every morning, a small dolphin woke up early and went to the park to find food and drink fresh water.
en_0025.wav|The dog woke up early every morning and walked all the way to the beach.
en_0026.wav|My friend Lily has a very cute zebra at home.
en_0027.wav|What does a brave rabbit usually do all day long?
en_0028.wav|The frog woke up early every morning and walked all the way to the bedroom.
en_0029.wav|The red deer in the kitchen is very happy today.
en_0030.wav|The tall whale spent all day at the forest looking for food and making new friends.
en_0031.wav|The brave whale looked up at the bright green sky and felt very happy to be alive on such a beautiful day.
en_0032.wav|The bird is very kind.
en_0033.wav|What does a tall cow usually do all day long?
en_0034.wav|Once upon a time, a little butterfly lived near a beautiful river. Every day it would explore, sing, and make many new friends there.
en_0035.wav|Every morning, a short bee woke up early and went to the garden to find food and drink fresh water.
en_0036.wav|The big owl spent all day at the park looking for food and making new friends.
en_0037.wav|The white deer in the kitchen is very happy today.
en_0038.wav|What does a brave cat usually do all day long?
en_0039.wav|The zebra loves to play near the school every single day.
en_0040.wav|The brown crab is very cute.
en_0041.wav|The owl loves to play near the garden every single day.
en_0042.wav|The deer is very short.
en_0043.wav|A tall bear runs fast.
en_0044.wav|The crab woke up early every morning and walked all the way to the bedroom.
en_0045.wav|The cute horse spent all day at the school looking for food and making new friends.
en_0046.wav|My teacher Thu told us an amazing story about a brave little owl in the forest.
en_0047.wav|The tall lion loves to sing every day at school.
en_0048.wav|The crocodile is very short.
en_0049.wav|In a small village, there lived a wise old zebra who knew every secret of the forest.
en_0050.wav|What does a clever elephant usually do all day long?
en_0051.wav|The bear is very funny.
en_0052.wav|My teacher Duc told us an amazing story about a brave little lion in the forest.
en_0053.wav|There was a tall bee who loved exploring the garden. It made many friends and learned something new every single day.
en_0054.wav|My friend Emma has a very cute giraffe at home.
en_0055.wav|The white tiger is very cute.
en_0056.wav|My friend Mia told me about a little parrot that lived near the kitchen and loved to sing all day.
en_0057.wav|The bird woke up early every morning and walked all the way to the bedroom.
en_0058.wav|My friend Emma has a very cute owl at home.
en_0059.wav|The kind bear loves to drink every day at school.
en_0060.wav|My teacher Duc told us an amazing story about a brave little butterfly in the forest.
en_0061.wav|The banana is very tall.
en_0062.wav|The slow monkey loves to jump every day at school.
en_0063.wav|My teacher Lan told us an amazing story about a brave little giraffe in the forest.
en_0064.wav|My teacher Tom told us an amazing story about a brave little rabbit in the forest.
en_0065.wav|One sunny day, a friendly fish met a small rabbit near the river. They talked and played together until the sun went down.
en_0066.wav|The wolf loves to play near the park every single day.
en_0067.wav|The frog woke up early every morning and walked all the way to the farm.
en_0068.wav|My teacher Sara told us an amazing story about a brave little dog in the forest.
en_0069.wav|Every morning, a kind parrot woke up early and went to the river to find food and drink fresh water.
en_0070.wav|My teacher Tuan told us an amazing story about a brave little cat in the forest.
en_0071.wav|Look at the white crab.
en_0072.wav|My friend Hoa has a very cute deer at home.
en_0073.wav|My teacher Thu told us an amazing story about a brave little frog in the forest.
en_0074.wav|The small frog loves to draw every day at school.
en_0075.wav|My teacher Thu told us an amazing story about a brave little elephant in the forest.
en_0076.wav|Look at the red frog.
en_0077.wav|I love the green papaya.
en_0078.wav|The wolf is very big.
en_0079.wav|The deer lives in the zoo.
en_0080.wav|A brave owl runs fast.
en_0081.wav|There was a short dog who loved exploring the market. It made many friends and learned something new every single day.
en_0082.wav|The frog woke up early every morning and walked all the way to the school.
en_0083.wav|Look at the brown elephant.
en_0084.wav|The dog is very slow.
en_0085.wav|The cute zebra spent all day at the hospital looking for food and making new friends.
en_0086.wav|My friend Nam has a very cute pig at home.
en_0087.wav|My friend Linh has a very cute cat at home.
en_0088.wav|The brave horse spent all day at the park looking for food and making new friends.
en_0089.wav|My teacher Lan told us an amazing story about a brave little zebra in the forest.
en_0090.wav|My friend Lan has a very cute butterfly at home.
en_0091.wav|Look at the pink whale.
en_0092.wav|Every morning, the little dog would run to the river to drink some fresh water.
en_0093.wav|The monkey is very big.
en_0094.wav|My teacher Tuan told us an amazing story about a brave little whale in the forest.
en_0095.wav|My teacher Lan told us an amazing story about a brave little chicken in the forest.
en_0096.wav|The parrot loves to play near the kitchen every single day.
en_0097.wav|The slow wolf spent all day at the library looking for food and making new friends.
en_0098.wav|My friend Thu has a very cute turtle at home.
en_0099.wav|My friend Tuan has a very cute horse at home.
en_0100.wav|My friend Lily told me about a little fish that lived near the river and loved to sing all day.
en_0101.wav|In August, the weather is usually very hot and nice.
en_0102.wav|Every morning, a tall butterfly woke up early and went to the kitchen to find food and drink fresh water.
en_0103.wav|My friend Ben has a very cute dolphin at home.
en_0104.wav|The cat loves to play near the farm every single day.
en_0105.wav|A cute dog runs fast.
en_0106.wav|I can see a black pig.
en_0107.wav|Once upon a time, a little parrot lived near a beautiful school. Every day it would explore, sing, and make many new friends there.
en_0108.wav|My teacher Ryan told us an amazing story about a brave little pig in the forest.
en_0109.wav|The black whale in the zoo is very happy today.
en_0110.wav|The cat woke up early every morning and walked all the way to the zoo.
en_0111.wav|The pink chicken is very cute.
en_0112.wav|The beautiful turtle loves to drink every day at school.
en_0113.wav|My friend Hoa told me about a little tiger that lived near the market and loved to sing all day.
en_0114.wav|The owl loves to play near the bedroom every single day.
en_0115.wav|The smart bear spent all day at the river looking for food and making new friends.
en_0116.wav|My teacher Mai told us an amazing story about a brave little butterfly in the forest.
en_0117.wav|Look at the pink owl.
en_0118.wav|I can see a blue dolphin.
en_0119.wav|My teacher Mai told us an amazing story about a brave little frog in the forest.
en_0120.wav|The slow crab loves to drink every day at school.
en_0121.wav|Every morning, a clever fish woke up early and went to the bedroom to find food and drink fresh water.
en_0122.wav|My friend Linh has a very cute wolf at home.
en_0123.wav|I can see a brown lion.
en_0124.wav|The kind rabbit spent all day at the park looking for food and making new friends.
en_0125.wav|My friend Lan has a very cute elephant at home.
en_0126.wav|The white giraffe is very cute.
en_0127.wav|The bee lives in the farm.
en_0128.wav|A slow cow runs fast.
en_0129.wav|The crocodile loves to play near the library every single day.
en_0130.wav|My teacher Mia told us an amazing story about a brave little monkey in the forest.
en_0131.wav|Once upon a time, a little fox lived near a beautiful bedroom. Every day it would explore, sing, and make many new friends there.
en_0132.wav|The dolphin woke up early every morning and walked all the way to the river.
en_0133.wav|Look at the orange penguin.
en_0134.wav|What does a small horse usually do all day long?
en_0135.wav|The fast crab spent all day at the forest looking for food and making new friends.
en_0136.wav|I can see a red crab.
en_0137.wav|Every morning, a slow bear woke up early and went to the hospital to find food and drink fresh water.
en_0138.wav|My friend Lan has a very cute cat at home.
en_0139.wav|The funny cat looked up at the bright red sky and felt very happy to be alive on such a beautiful day.
en_0140.wav|The turtle woke up early every morning and walked all the way to the park.
en_0141.wav|The mango is very small.
en_0142.wav|What does a slow fox usually do all day long?
en_0143.wav|The clever bird loves to sing every day at school.
en_0144.wav|The sheep woke up early every morning and walked all the way to the farm.
en_0145.wav|One sunny day, a friendly horse met a small sheep near the river. They talked and played together until the sun went down.
en_0146.wav|The kind horse looked up at the bright black sky and felt very happy to be alive on such a beautiful day.
en_0147.wav|The chicken loves to play near the mountain every single day.
en_0148.wav|Deep in the forest, a friendly crocodile met a small bird sitting on a branch.
en_0149.wav|My teacher An told us an amazing story about a brave little crab in the forest.
en_0150.wav|My favorite animal is the monkey.
en_0151.wav|The small crocodile spent all day at the mountain looking for food and making new friends.
en_0152.wav|I can see a red fox.
en_0153.wav|What does a fast panda usually do all day long?
en_0154.wav|My friend Sara has a very cute wolf at home.
en_0155.wav|The short wolf looked up at the bright red sky and felt very happy to be alive on such a beautiful day.
en_0156.wav|The rabbit is very smart.
en_0157.wav|I love the blue mango.
en_0158.wav|My teacher Nam told us an amazing story about a brave little dog in the forest.
en_0159.wav|The green elephant is very cute.
en_0160.wav|Every morning, a short rabbit woke up early and went to the river to find food and drink fresh water.
en_0161.wav|A brave horse runs fast.
en_0162.wav|The brave bird spent all day at the river looking for food and making new friends.
en_0163.wav|The fox woke up early every morning and walked all the way to the market.
en_0164.wav|What does a cute duck usually do all day long?
en_0165.wav|My teacher Mia told us an amazing story about a brave little parrot in the forest.
en_0166.wav|My teacher Tuan told us an amazing story about a brave little pig in the forest.
en_0167.wav|The dog lives in the classroom.
en_0168.wav|The frog woke up early every morning and walked all the way to the garden.
en_0169.wav|My teacher Nam told us an amazing story about a brave little sheep in the forest.
en_0170.wav|My friend Ben has a very cute lion at home.
en_0171.wav|The ant woke up early every morning and walked all the way to the mountain.
en_0172.wav|The giraffe woke up early every morning and walked all the way to the river.
en_0173.wav|My teacher An told us an amazing story about a brave little frog in the forest.
en_0174.wav|My friend An has a very cute ant at home.
en_0175.wav|My teacher Lily told us an amazing story about a brave little cat in the forest.
en_0176.wav|The tiger woke up early every morning and walked all the way to the zoo.
en_0177.wav|The fast bird loves to run every day at school.
en_0178.wav|The tall whale loves to eat every day at school.
en_0179.wav|The fast pig loves to read every day at school.
en_0180.wav|One sunny day, a friendly frog met a small dolphin near the river. They talked and played together until the sun went down.
en_0181.wav|My friend Thu told me about a little crab that lived near the library and loved to sing all day.
en_0182.wav|Once upon a time, a little ant lived near a beautiful farm. Every day it would explore, sing, and make many new friends there.
en_0183.wav|The sad monkey spent all day at the market looking for food and making new friends.
en_0184.wav|Every morning, a short giraffe woke up early and went to the library to find food and drink fresh water.
en_0185.wav|The zebra loves to play near the zoo every single day.
en_0186.wav|My friend An has a very cute fox at home.
en_0187.wav|The fox woke up early every morning and walked all the way to the school.
en_0188.wav|The bee loves to play near the garden every single day.
en_0189.wav|My friend Linh has a very cute pig at home.
en_0190.wav|The blue frog in the bedroom is very happy today.
en_0191.wav|The deer woke up early every morning and walked all the way to the kitchen.
en_0192.wav|A fast giraffe runs fast.
en_0193.wav|The brave frog spent all day at the library looking for food and making new friends.
en_0194.wav|My teacher Minh told us an amazing story about a brave little frog in the forest.
en_0195.wav|What does a brave monkey usually do all day long?
en_0196.wav|The big parrot loves to write every day at school.
en_0197.wav|The beautiful bird loves to draw every day at school.
en_0198.wav|Please open your notebook and write your name at the top.
en_0199.wav|A cute sheep runs fast.
en_0200.wav|What does a brave butterfly usually do all day long?
en_0201.wav|The small dog spent all day at the hospital looking for food and making new friends.
en_0202.wav|Can you tell me what a lion likes to eat?
en_0203.wav|My friend Hoa told me about a little bear that lived near the school and loved to sing all day.
en_0204.wav|The slow elephant spent all day at the kitchen looking for food and making new friends.
en_0205.wav|What does a big turtle usually do all day long?
en_0206.wav|My teacher Sara told us an amazing story about a brave little deer in the forest.
en_0207.wav|My friend Sara has a very cute fox at home.
en_0208.wav|The yellow sheep is very cute.
en_0209.wav|The brave butterfly loves to write every day at school.
en_0210.wav|Look at the green owl.
en_0211.wav|The happy rabbit looked up at the bright purple sky and felt very happy to be alive on such a beautiful day.
en_0212.wav|Once upon a time, a little rabbit lived near a beautiful hospital. Every day it would explore, sing, and make many new friends there.
en_0213.wav|The frog woke up early every morning and walked all the way to the kitchen.
en_0214.wav|The yellow bee in the zoo is very happy today.
en_0215.wav|The duck woke up early every morning and walked all the way to the market.
en_0216.wav|The short fox spent all day at the bedroom looking for food and making new friends.
en_0217.wav|The happy panda spent all day at the garden looking for food and making new friends.
en_0218.wav|The kind owl spent all day at the classroom looking for food and making new friends.
en_0219.wav|A smart crab runs fast.
en_0220.wav|My friend Linh has a very cute horse at home.
en_0221.wav|A brave panda runs fast.
en_0222.wav|The smart giraffe looked up at the bright yellow sky and felt very happy to be alive on such a beautiful day.
en_0223.wav|The short parrot looked up at the bright orange sky and felt very happy to be alive on such a beautiful day.
en_0224.wav|The bird lives in the school.
