mix_0001.wav|Từ wolf có nghĩa là con sói trong tiếng Việt, đây là loài vật rất buồn và đáng yêu, cùng đọc to theo cô nhé, wolf.
mix_0002.wav|Hôm nay chúng ta học từ parrot, nghĩa là con vẹt, đây là loài vật rất dễ thương và thú vị.
mix_0003.wav|Từ zebra trong tiếng Anh có nghĩa là con ngựa vằn, đây là một loài vật rất dũng cảm nhé.
mix_0004.wav|Hôm nay chúng ta học từ chicken, nghĩa là con gà, đây là loài vật rất tốt bụng và thú vị.
mix_0005.wav|Hôm nay chúng ta học từ crab, nghĩa là con cua, đây là loài vật rất lớn và thú vị.
mix_0006.wav|Từ chicken nghĩa là con gà, rất tốt bụng và thú vị nhé.
mix_0007.wav|Từ tiger có nghĩa là con hổ trong tiếng Việt, đây là loài vật rất khéo léo và đáng yêu, cùng đọc to theo cô nhé, tiger.
mix_0008.wav|Bây giờ học từ frog, ếch nhé.
mix_0009.wav|Từ dog trong tiếng Anh có nghĩa là con chó, đây là một loài vật rất ngộ nghĩnh nhé.
mix_0010.wav|Hôm nay chúng ta học từ rabbit, nghĩa là con thỏ, đây là loài vật rất lớn và thú vị.
mix_0011.wav|Từ chicken có nghĩa là con gà trong tiếng Việt, đây là loài vật rất ngộ nghĩnh và đáng yêu, cùng đọc to theo cô nhé, chicken.
mix_0012.wav|Hôm nay chúng ta học từ cow, nghĩa là con bò, đây là loài vật rất khéo léo và thú vị.
mix_0013.wav|Hôm nay chúng ta học từ pig, nghĩa là con lợn, đây là loài vật rất chậm và thú vị.
mix_0014.wav|Bạn Linh nói từ bear rất giỏi, đây là con gấu nhé.
mix_0015.wav|Từ penguin trong tiếng Anh có nghĩa là con chim cánh cụt, đây là một loài vật rất thấp nhé.
mix_0016.wav|Hôm nay chúng ta học từ giraffe, nghĩa là con hươu cao cổ, đây là loài vật rất chậm và thú vị.
mix_0017.wav|Hôm nay chúng ta học từ cow, nghĩa là con bò, đây là loài vật rất nhanh và thú vị.
mix_0018.wav|Từ lion nghĩa là con sư tử, rất cao và thú vị nhé.
mix_0019.wav|Từ panda trong tiếng Anh có nghĩa là con gấu trúc, đây là một loài vật rất dũng cảm nhé.
mix_0020.wav|Owl, đây là con cú mèo.
mix_0021.wav|Từ parrot nghĩa là con vẹt, rất cao và thú vị nhé.
mix_0022.wav|Từ bear trong tiếng Anh có nghĩa là con gấu, đây là một loài vật rất vui nhé.
mix_0023.wav|Ear, nghĩa là tai của mình.
mix_0024.wav|Từ giraffe trong tiếng Anh có nghĩa là con hươu cao cổ, đây là một loài vật rất ngộ nghĩnh nhé.
mix_0025.wav|Từ bird có nghĩa là con chim trong tiếng Việt, đây là loài vật rất chậm và đáng yêu, cùng đọc to theo cô nhé, bird.
mix_0026.wav|Hôm nay chúng ta học từ elephant, nghĩa là con voi, đây là loài vật rất nhỏ và thú vị.
